FAN Kexin POSITION,FAN Kexin LAP TIME,FAN Kexin ELAPSED TIME,HUOT MARCHAND Tifany POSITION,HUOT MARCHAND Tifany LAP TIME,HUOT MARCHAND Tifany ELAPSED TIME,Yulia SHISHKINA POSITION,Yulia SHISHKINA LAP TIME,Yulia SHISHKINA ELAPSED TIME,Jessica KOOREMAN POSITION,Jessica KOOREMAN LAP TIME,Jessica KOOREMAN ELAPSED TIME,Anna SEIDEL POSITION,Anna SEIDEL LAP TIME,Anna SEIDEL ELAPSED TIME
1,7.12,7.12,2,7.51,7.51,3,7.61,,4,7.71,7.71,5,7.87,7.87
1,9.25,16.37,2,9.51,17.02,3,9.54,,4,9.56,17.27,5,9.56,17.43
1,8.75,25.12,2,8.83,25.85,3,8.79,,4,8.91,26.18,5,8.94,26.37
1,8.86,33.98,2,8.97,34.82,3,8.97,,4,8.87,35.05,5,9.04,35.41
1,9.10,43.072,3,9.44,44.263,3,9.25,,2,9.05,44.083,4,9.11,44.513
