Evgenia RADANOVA POSITION,Evgenia RADANOVA LAP TIME,Evgenia RADANOVA ELAPSED TIME,Rozsa DARAZS POSITION,Rozsa DARAZS LAP TIME,Rozsa DARAZS ELAPSED TIME,CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME,Jorien ter MORS POSITION,Jorien ter MORS LAP TIME,Jorien ter MORS ELAPSED TIME
1,6.98,6.98,2,7.54,7.54,3,7.70,7.70,4,7.96,7.96
1,9.59,16.57,2,9.77,17.31,3,9.65,17.36,4,9.55,17.51
1,9.24,25.81,2,9.21,26.53,4,9.96,27.33,3,9.29,26.81
1,9.51,35.33,2,9.55,36.08,4,9.23,36.57,3,9.63,36.45
1,10.06,45.387,2,9.81,45.885,4,18.29,54.854,3,9.69,46.134
