Yuzo TAKAMIDO POSITION,Yuzo TAKAMIDO LAP TIME,Yuzo TAKAMIDO ELAPSED TIME,Ian UPCOTT POSITION,Ian UPCOTT LAP TIME,Ian UPCOTT ELAPSED TIME,Aslan DAUMOV POSITION,Aslan DAUMOV LAP TIME,Aslan DAUMOV ELAPSED TIME,Dawid RZEMIENIECKI POSITION,Dawid RZEMIENIECKI LAP TIME,Dawid RZEMIENIECKI ELAPSED TIME
1,12.72,12.72,2,12.81,12.81,4,13.11,13.11,3,12.95,12.95
1,9.98,22.70,2,9.98,22.79,4,9.94,23.05,3,9.95,22.90
1,9.95,32.65,2,9.98,32.77,4,9.91,32.96,3,9.99,32.89
1,9.46,42.11,2,9.45,42.22,4,9.50,42.46,3,9.44,42.33
1,9.25,51.36,2,9.29,51.51,4,9.28,51.74,3,9.30,51.63
1,8.92,1:00.28,2,8.93,1:00.44,4,9.08,1:00.82,3,8.94,1:00.57
1,8.86,1:09.14,2,8.86,1:09.30,4,9.20,1:10.02,3,8.91,1:09.48
1,8.88,1:18.02,2,8.97,1:18.27,4,9.50,1:19.52,3,9.03,1:18.51
1,9.02,1:27.040,2,9.30,1:27.569,4,9.84,1:29.359,3,9.26,1:27.762
