Jessica GREGG POSITION,Jessica GREGG LAP TIME,Jessica GREGG ELAPSED TIME,Lezleigh JAWORSKI POSITION,Lezleigh JAWORSKI LAP TIME,Lezleigh JAWORSKI ELAPSED TIME,Myrtille GOLLIN POSITION,Myrtille GOLLIN LAP TIME,Myrtille GOLLIN ELAPSED TIME
0,7.099,7.099,0,7.613,7.613,0,7.934,7.934
0,10.066,17.165,0,9.930,17.542,0,9.753,17.687
0,9.425,26.589,0,9.383,26.925,0,9.435,27.122
0,9.575,36.164,0,9.723,36.648,0,9.726,36.848
0,9.874,46.038,0,9.819,46.468,0,9.858,46.706
