Marianne ST-GELAIS POSITION,Marianne ST-GELAIS LAP TIME,Marianne ST-GELAIS ELAPSED TIME,Raya ZAHARIEVA POSITION,Raya ZAHARIEVA LAP TIME,Raya ZAHARIEVA ELAPSED TIME,Skylar Mc CORMICK POSITION,Skylar Mc CORMICK LAP TIME,Skylar Mc CORMICK ELAPSED TIME,Andrea KESZLER POSITION,Andrea KESZLER LAP TIME,Andrea KESZLER ELAPSED TIME
1,14.846,14.846,4,15.286,15.286,2,15.120,15.120,3,15.144,15.144
1,12.381,27.227,4,12.300,27.586,3,12.343,27.463,2,12.254,27.397
1,12.255,39.483,4,12.309,39.895,2,12.062,39.524,3,12.281,39.679
1,10.970,50.452,4,11.110,51.004,2,11.100,50.624,3,11.045,50.724
1,10.673,1:01.125,4,10.656,1:01.660,2,10.674,1:01.298,3,10.668,1:01.392
1,10.943,1:12.068,4,10.882,1:12.543,2,10.894,1:12.192,3,10.897,1:12.289
1,10.144,1:22.212,4,10.394,1:22.937,3,10.328,1:22.520,2,10.225,1:22.514
1,10.016,1:32.228,4,10.610,1:33.547,2,9.862,1:32.382,3,9.937,1:32.451
1,10.146,1:42.374,4,10.771,1:44.318,3,10.352,1:42.734,2,10.109,1:42.560
