Nicola RODIGARI POSITION,Nicola RODIGARI LAP TIME,Nicola RODIGARI ELAPSED TIME,Ruslan ZAKHAROV POSITION,Ruslan ZAKHAROV LAP TIME,Ruslan ZAKHAROV ELAPSED TIME,LI Ye POSITION,LI Ye LAP TIME,LI Ye ELAPSED TIME,Sebastian PRAUS POSITION,Sebastian PRAUS LAP TIME,Sebastian PRAUS ELAPSED TIME
0,12.817,12.817,0,12.697,12.697,0,12.771,12.771,0,13.402,13.402
0,9.378,22.195,0,9.326,22.023,0,9.518,22.289,0,8.772,22.174
0,9.300,31.495,0,9.425,31.448,0,9.332,31.621,0,9.208,31.382
0,9.633,41.128,0,9.403,40.851,0,9.582,41.202,0,9.613,40.995
0,9.701,50.829,0,9.787,50.638,0,9.674,50.876,0,9.752,50.748
0,9.656,1:00.485,0,9.793,1:00.431,0,9.804,1:00.680,0,9.833,1:00.580
0,9.211,1:09.696,0,9.711,1:10.143,0,9.596,1:10.276,0,9.563,1:10.143
0,9.436,1:19.133,0,9.516,1:19.658,0,9.118,1:19.395,0,9.709,1:19.852
0,9.662,1:28.795,0,9.753,1:29.411,0,9.437,1:28.832,0,9.669,1:29.521
