Simon CHO POSITION,Simon CHO LAP TIME,Simon CHO ELAPSED TIME,Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME,CONFORTOLA Yuri POSITION,CONFORTOLA Yuri LAP TIME,CONFORTOLA Yuri ELAPSED TIME,Blake SKJELLERUP POSITION,Blake SKJELLERUP LAP TIME,Blake SKJELLERUP ELAPSED TIME
1,6.57,6.57,2,6.89,6.89,4,7.10,7.10,3,7.03,7.03
1,8.98,15.55,2,8.91,15.80,3,9.01,16.11,4,9.12,16.15
1,8.87,24.42,2,8.79,24.59,3,8.54,24.65,4,9.14,25.29
1,8.86,33.28,2,8.88,33.47,3,9.04,33.69,4,9.16,34.45
1,9.31,42.581,2,9.22,42.683,3,9.13,42.811,4,9.58,44.021
