Serhiy LIFYRENKO POSITION,Serhiy LIFYRENKO LAP TIME,Serhiy LIFYRENKO ELAPSED TIME,Michael GILDAY POSITION,Michael GILDAY LAP TIME,Michael GILDAY ELAPSED TIME,Jeff SIMON POSITION,Jeff SIMON LAP TIME,Jeff SIMON ELAPSED TIME,BREEUWSMA Daan POSITION,BREEUWSMA Daan LAP TIME,BREEUWSMA Daan ELAPSED TIME
4,9.23,9.23,1,6.72,6.72,2,6.92,6.92,3,7.60,7.60
4,10.77,20.00,1,8.97,15.69,2,8.97,15.89,3,9.21,16.81
4,10.05,30.05,1,8.60,24.29,2,8.49,24.38,3,8.77,25.58
4,10.35,40.40,1,8.65,32.94,2,8.65,33.03,3,9.04,34.62
4,10.10,50.499,1,8.93,41.864,2,8.90,41.926,3,9.49,44.109
