HAMELIN Charles POSITION,HAMELIN Charles LAP TIME,HAMELIN Charles ELAPSED TIME,SUI Bao Ku POSITION,SUI Bao Ku LAP TIME,SUI Bao Ku ELAPSED TIME,Denis BELLOTTI POSITION,Denis BELLOTTI LAP TIME,Denis BELLOTTI ELAPSED TIME,Wim de DEYNE POSITION,Wim de DEYNE LAP TIME,Wim de DEYNE ELAPSED TIME
0,12.551,12.551,0,12.827,12.827,0,12.498,12.498,0,12.661,12.661
0,9.841,22.393,0,9.730,22.558,0,9.950,22.449,0,9.737,22.398
0,9.187,31.580,0,9.417,31.975,0,9.358,31.807,0,9.395,31.793
0,9.481,41.061,0,9.470,41.445,0,9.608,41.414,0,9.459,41.252
0,9.752,50.813,0,9.740,51.185,0,9.606,51.020,0,9.701,50.953
0,9.349,1:00.161,0,9.395,1:00.581,0,9.448,1:00.468,0,9.425,1:00.378
0,9.285,1:09.447,0,9.290,1:09.871,0,9.207,1:09.675,0,9.306,1:09.684
0,9.129,1:18.575,0,9.181,1:19.052,0,9.305,1:18.980,0,9.172,1:18.855
0,9.301,1:27.877,0,9.105,1:28.157,0,9.301,1:28.281,0,9.670,1:28.525
