START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
1,9.03,9.03,2,9.13,9.13,3,9.24,9.24,4,9.24,9.24,6,9.53,9.53,5,9.40,9.40,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),w,RepSemifinals,1
2,12.50,21.54,4,12.57,21.71,5,12.67,21.91,3,12.44,21.69,1,11.93,21.46,6,12.59,21.99,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),w,RepSemifinals,1
1,12.54,34.08,3,12.44,34.16,2,12.21,34.12,5,12.51,34.20,4,12.72,34.19,6,12.39,34.38,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),w,RepSemifinals,1
1,10.75,44.84,3,10.81,44.97,2,10.75,44.88,4,10.81,45.02,5,10.93,45.12,6,10.90,45.28,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),w,RepSemifinals,1
4,11.02,55.86,1,10.54,55.52,3,10.82,55.70,2,10.62,55.64,5,10.76,55.88,6,10.89,56.18,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),w,RepSemifinals,1
4,10.52,1:06.38,1,10.61,1:06.13,2,10.51,1:06.21,3,10.69,1:06.34,5,10.58,1:06.47,6,10.55,1:06.74,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),w,RepSemifinals,1
1,10.65,1:17.04,2,10.95,1:17.08,4,11.08,1:17.30,3,10.85,1:17.19,5,10.91,1:17.39,6,10.79,1:17.53,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),w,RepSemifinals,1
1,9.90,1:26.94,2,10.01,1:27.10,3,9.85,1:27.15,4,10.20,1:27.39,5,10.32,1:27.72,6,10.29,1:27.83,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),w,RepSemifinals,1
1,10.21,1:37.15,2,10.20,1:37.30,3,10.28,1:37.43,4,10.25,1:37.65,5,10.15,1:37.87,6,10.33,1:38.16,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),w,RepSemifinals,1
1,9.92,1:47.08,2,9.87,1:47.18,3,9.98,1:47.42,4,10.37,1:48.03,6,10.62,1:48.49,5,10.20,1:48.37,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),w,RepSemifinals,1
1,10.09,1:57.17,2,10.14,1:57.32,3,10.14,1:57.56,4,10.52,1:58.55,6,10.70,1:59.20,5,10.19,1:58.56,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),w,RepSemifinals,1
1,10.48,2:07.66,2,10.42,2:07.74,3,10.32,2:07.89,4,10.94,2:09.50,6,11.18,2:10.38,5,11.10,2:09.66,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),w,RepSemifinals,1
1,10.07,2:17.73,2,10.15,2:17.89,3,10.29,2:18.19,4,11.41,2:20.91,6,11.42,2:21.81,5,11.31,2:20.98,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),w,RepSemifinals,1
1,10.40,2:28.129,2,10.27,2:28.159,3,10.23,2:28.413,4,12.13,2:33.032,5,11.25,2:33.057,0,,DQ,2008-2009,"Samsung ISU World Cup 2008/2009, USA, UT. Salt Lake City",1500m(1),w,RepSemifinals,1
