Viktor KNOCH POSITION,Viktor KNOCH LAP TIME,Viktor KNOCH ELAPSED TIME,Satoru TERAO POSITION,Satoru TERAO LAP TIME,Satoru TERAO ELAPSED TIME,AHN Hyun-Soo POSITION,AHN Hyun-Soo LAP TIME,AHN Hyun-Soo ELAPSED TIME,Zbigniew BRODKA POSITION,Zbigniew BRODKA LAP TIME,Zbigniew BRODKA ELAPSED TIME
0,14.284,14.284,0,14.243,14.243,0,14.429,14.429,0,14.791,14.791
0,11.356,25.641,0,11.389,25.632,0,11.401,25.830,0,11.226,26.018
0,10.672,36.313,0,10.624,36.256,0,10.726,36.555,0,10.766,36.783
0,9.658,45.971,0,9.758,46.014,0,9.808,46.363,0,10.059,46.843
0,9.551,55.522,0,9.608,55.622,0,9.367,55.730,0,10.142,56.985
0,9.246,1:04.768,0,9.116,1:04.738,0,9.231,1:04.961,0,10.114,1:07.098
0,9.045,1:13.813,0,9.053,1:13.791,0,8.921,1:13.882,0,10.709,1:17.807
0,9.063,1:22.876,0,9.265,1:23.056,0,8.772,1:22.654,0,10.655,1:28.462
0,9.394,1:32.270,0,9.471,1:32.527,0,9.419,1:32.073,0,11.626,1:40.088
