START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
4,9.13,9.13,1,8.88,8.88,3,9.11,9.11,6,9.68,9.68,5,9.54,9.54,2,9.01,9.01,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Heats,6
4,13.02,22.15,1,12.94,21.82,3,12.93,22.04,6,12.74,22.42,5,12.75,22.29,2,12.92,21.93,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Heats,6
5,12.58,34.73,1,12.54,34.36,4,12.57,34.61,6,12.46,34.88,3,12.21,34.50,2,12.56,34.49,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Heats,6
5,10.90,45.63,2,10.93,45.29,4,10.92,45.53,6,10.87,45.75,1,10.70,45.20,3,10.90,45.39,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Heats,6
5,10.48,56.11,6,10.83,56.12,3,10.43,55.96,1,10.03,55.78,2,10.64,55.84,4,10.63,56.02,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Heats,6
6,9.96,1:06.07,5,9.93,1:06.05,3,9.97,1:05.93,1,9.99,1:05.77,2,10.02,1:05.86,4,9.98,1:06.00,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Heats,6
6,10.26,1:16.33,5,10.15,1:16.20,4,10.18,1:16.11,2,10.19,1:15.96,1,10.10,1:15.96,3,10.08,1:16.08,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Heats,6
6,9.72,1:26.05,5,9.75,1:25.95,4,9.75,1:25.86,2,9.67,1:25.63,1,9.59,1:25.55,3,9.67,1:25.75,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Heats,6
6,9.58,1:35.63,5,9.54,1:35.49,3,9.47,1:35.33,2,9.61,1:35.24,1,9.63,1:35.18,4,9.59,1:35.34,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Heats,6
6,9.55,1:45.18,5,9.60,1:45.09,4,9.71,1:45.04,2,9.57,1:44.81,1,9.55,1:44.73,3,9.58,1:44.92,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Heats,6
6,9.55,1:54.73,4,9.35,1:54.44,5,9.54,1:54.58,2,9.49,1:54.30,1,9.38,1:54.11,3,9.39,1:54.31,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Heats,6
6,9.70,2:04.43,5,9.45,2:03.89,4,9.15,2:03.73,2,9.18,2:03.48,1,9.25,2:03.36,3,9.26,2:03.57,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Heats,6
6,10.86,2:15.29,5,9.58,2:13.47,4,9.08,2:12.81,2,9.25,2:12.73,1,9.04,2:12.40,3,9.22,2:12.79,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Heats,6
5,10.71,2:26.000,4,10.14,2:23.609,2,9.64,2:22.447,6,24.42,2:37.147,1,9.61,2:22.005,3,9.70,2:22.485,2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1500m,m,Heats,6
