VALCEPINA Martina POSITION,VALCEPINA Martina LAP TIME,VALCEPINA Martina ELAPSED TIME,BINEY Maame POSITION,BINEY Maame LAP TIME,BINEY Maame ELAPSED TIME,Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME,SCHULTING Suzanne POSITION,SCHULTING Suzanne LAP TIME,SCHULTING Suzanne ELAPSED TIME
1,7.14,7.14,3,7.30,7.30,2,7.24,7.24,4,7.53,
1,9.51,16.65,3,9.52,16.82,2,9.51,16.75,4,9.42,
1,9.01,25.66,4,9.27,26.09,2,9.07,25.82,3,8.94,
1,8.94,34.60,4,8.81,34.90,2,8.87,34.69,3,8.88,
1,9.22,43.82,3,10.13,45.03,2,9.33,44.02,4,22.00,
