Emily ROSEMOND POSITION,Emily ROSEMOND LAP TIME,Emily ROSEMOND ELAPSED TIME,Szandra LAJTOS POSITION,Szandra LAJTOS LAP TIME,Szandra LAJTOS ELAPSED TIME,Kinga KOVACS POSITION,Kinga KOVACS LAP TIME,Kinga KOVACS ELAPSED TIME,Mara ZINI POSITION,Mara ZINI LAP TIME,Mara ZINI ELAPSED TIME
0,7.902,7.902,0,7.328,7.328,0,8.043,8.043,0,,
0,10.189,18.091,0,10.024,17.352,0,10.225,18.267,0,,17.776
0,9.556,27.646,0,9.631,26.982,0,9.536,27.803,0,9.542,27.318
0,9.530,37.176,0,9.748,36.730,0,9.534,37.337,0,9.638,36.957
0,9.945,47.121,0,9.911,46.641,0,,,0,9.800,46.756
