WANG Meng POSITION,WANG Meng LAP TIME,WANG Meng ELAPSED TIME,WALTER Bianca POSITION,WALTER Bianca LAP TIME,WALTER Bianca ELAPSED TIME,Liesbeth MAU ASAM POSITION,Liesbeth MAU ASAM LAP TIME,Liesbeth MAU ASAM ELAPSED TIME
1,7.08,7.08,3,7.61,7.61,2,7.20,7.20
1,9.37,16.45,3,9.88,17.49,2,9.74,16.94
1,9.20,25.65,3,9.42,26.91,2,9.32,26.26
1,9.38,35.03,3,9.61,36.52,2,9.50,35.76
1,9.72,44.744,3,10.22,46.735,2,9.81,45.564
