START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
5,9.79,9.79,2,9.11,9.11,3,9.41,9.41,4,9.71,9.71,1,9.08,9.08,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Heats,3
4,11.31,21.10,2,11.66,20.77,3,11.56,20.97,5,11.46,21.17,1,11.58,20.67,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Heats,3
4,11.04,32.15,2,11.09,31.86,3,11.04,32.01,5,11.15,32.33,1,11.05,31.73,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Heats,3
4,11.06,43.22,2,11.14,43.01,3,11.20,43.21,5,11.11,43.44,1,11.23,42.96,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Heats,3
4,11.00,54.22,2,11.04,54.05,3,10.88,54.10,5,11.10,54.55,1,10.92,53.89,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Heats,3
4,10.48,1:04.71,2,10.34,1:04.40,3,10.55,1:04.65,5,10.20,1:04.76,1,10.43,1:04.32,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Heats,3
1,8.60,1:13.31,3,9.62,1:14.02,4,9.37,1:14.03,5,9.42,1:14.19,2,9.46,1:13.78,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Heats,3
1,9.32,1:22.64,5,9.55,1:23.58,4,9.45,1:23.48,2,9.11,1:23.30,3,9.64,1:23.43,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Heats,3
1,9.28,1:31.92,5,9.54,1:33.13,4,9.55,1:33.04,2,8.68,1:31.99,3,9.29,1:32.73,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Heats,3
1,9.14,1:41.06,5,9.63,1:42.76,4,9.38,1:42.42,2,9.21,1:41.20,3,9.55,1:42.28,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Heats,3
1,9.13,1:50.20,5,9.86,1:52.63,4,9.35,1:51.77,2,9.20,1:50.41,3,9.47,1:51.76,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Heats,3
1,9.50,1:59.70,5,10.76,2:03.40,4,9.88,2:01.65,2,9.42,1:59.83,3,9.85,2:01.61,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Heats,3
2,9.70,2:09.41,5,11.51,2:14.92,4,9.89,2:11.55,1,9.23,2:09.07,3,9.84,2:11.46,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Heats,3
2,10.22,2:19.621,5,11.69,2:26.604,4,10.20,2:21.743,1,9.58,2:18.641,3,10.01,2:21.470,2008-2009,"2009 ISU World Junior Championships, Canada",1500M,m,Heats,3
