Inna SIMONOVA POSITION,Inna SIMONOVA LAP TIME,Inna SIMONOVA ELAPSED TIME,Valerie MALTAIS POSITION,Valerie MALTAIS LAP TIME,Valerie MALTAIS ELAPSED TIME,CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME,CHUNG Hsiao-Ying POSITION,CHUNG Hsiao-Ying LAP TIME,CHUNG Hsiao-Ying ELAPSED TIME
3,7.81,7.81,2,7.43,7.43,1,7.43,7.43,4,8.03,8.03
3,10.18,17.99,2,9.66,17.10,1,9.61,17.04,4,10.25,18.29
3,9.72,27.72,2,9.20,26.30,1,9.20,26.25,4,10.00,28.29
3,10.09,37.81,1,9.35,35.66,2,9.52,35.77,4,10.07,38.37
3,10.70,48.507,1,9.64,45.295,2,9.59,45.361,4,10.47,48.831
