Ann Veronique MICHAUD POSITION,Ann Veronique MICHAUD LAP TIME,Ann Veronique MICHAUD ELAPSED TIME,Rumiana DIMITROVA POSITION,Rumiana DIMITROVA LAP TIME,Rumiana DIMITROVA ELAPSED TIME,Katherine RALSTON POSITION,Katherine RALSTON LAP TIME,Katherine RALSTON ELAPSED TIME,Sara BLEKIC POSITION,Sara BLEKIC LAP TIME,Sara BLEKIC ELAPSED TIME
1,7.74,7.74,2,7.91,7.91,3,8.25,8.25,4,8.42,8.42
1,10.26,18.00,2,10.44,18.35,3,10.12,18.37,4,10.69,19.11
1,9.66,27.66,3,10.06,28.41,2,9.78,28.15,4,10.06,29.17
1,9.86,37.52,3,10.07,38.48,2,9.70,37.85,4,10.30,39.47
1,10.08,47.599,3,10.43,48.910,2,9.92,47.762,4,10.50,49.968
