PIERRON Veronique POSITION,PIERRON Veronique LAP TIME,PIERRON Veronique ELAPSED TIME,PARK Seung-Hi POSITION,PARK Seung-Hi LAP TIME,PARK Seung-Hi ELAPSED TIME,TALAYEVA Volha POSITION,TALAYEVA Volha LAP TIME,TALAYEVA Volha ELAPSED TIME,Alica PORUBSKA POSITION,Alica PORUBSKA LAP TIME,Alica PORUBSKA ELAPSED TIME
2,7.64,7.64,1,7.48,7.48,3,7.85,7.85,4,8.00,8.00
2,9.58,17.22,1,9.63,17.11,4,10.11,17.96,3,9.88,17.88
2,9.14,26.36,1,9.10,26.21,3,9.87,27.83,4,10.12,28.00
2,9.21,35.57,1,9.25,35.46,3,9.86,37.69,4,10.02,38.02
2,9.44,45.002,1,9.42,44.877,3,9.96,47.644,0,,PEN
