KANG Kyong Hwa POSITION,KANG Kyong Hwa LAP TIME,KANG Kyong Hwa ELAPSED TIME,Alanna KRAUS POSITION,Alanna KRAUS LAP TIME,Alanna KRAUS ELAPSED TIME,Marta CAPURSO POSITION,Marta CAPURSO LAP TIME,Marta CAPURSO ELAPSED TIME,Liesbeth MAU ASAM POSITION,Liesbeth MAU ASAM LAP TIME,Liesbeth MAU ASAM ELAPSED TIME
4,8.189,8.189,2,7.079,7.079,1,7.078,7.078,3,7.516,7.516
4,21.343,29.532,1,9.991,17.069,2,10.195,17.272,3,10.007,17.522
4,11.759,41.290,3,10.084,27.152,1,9.073,26.345,2,9.275,26.797
4,10.716,52.006,3,13.579,40.730,1,9.639,35.984,2,9.392,36.189
4,11.11,1:03.109,1,5.25,45.979,3,10.72,46.697,2,10.08,46.267
