NIKISHA Denis POSITION,NIKISHA Denis LAP TIME,NIKISHA Denis ELAPSED TIME,BLAIS Cedrik POSITION,BLAIS Cedrik LAP TIME,BLAIS Cedrik ELAPSED TIME,ANDERMANN Nico POSITION,ANDERMANN Nico LAP TIME,ANDERMANN Nico ELAPSED TIME,VIGANTS Endijs POSITION,VIGANTS Endijs LAP TIME,VIGANTS Endijs ELAPSED TIME,FAJKUS Radek POSITION,FAJKUS Radek LAP TIME,FAJKUS Radek ELAPSED TIME
2,6.95,6.95,1,6.93,6.93,3,7.17,7.17,5,7.79,7.79,4,7.30,7.30
2,9.06,16.01,1,9.01,15.94,3,8.99,16.16,5,9.59,17.38,4,8.96,16.26
2,8.30,24.31,1,8.33,24.27,3,8.44,24.60,5,8.97,26.35,4,8.49,24.75
2,8.54,32.85,1,8.45,32.72,3,8.49,33.09,5,9.08,35.43,4,8.55,33.30
2,8.62,41.47,1,8.71,41.43,3,8.65,41.748,5,9.36,44.796,4,8.68,41.985
