Evgenii KOZULIN POSITION,Evgenii KOZULIN LAP TIME,Evgenii KOZULIN ELAPSED TIME,Nicola RODIGARI POSITION,Nicola RODIGARI LAP TIME,Nicola RODIGARI ELAPSED TIME,Gabor GALAMBOS POSITION,Gabor GALAMBOS LAP TIME,Gabor GALAMBOS ELAPSED TIME,Assen PANDOV POSITION,Assen PANDOV LAP TIME,Assen PANDOV ELAPSED TIME
0,7.129,7.129,0,7.260,7.260,0,7.087,7.087,0,6.978,6.978
0,9.644,16.773,0,9.196,16.456,0,9.039,16.127,0,9.243,16.221
0,8.696,25.470,0,8.710,25.166,0,9.013,25.139,0,9.043,25.264
0,8.582,34.051,0,9.044,34.210,0,9.119,34.258,0,9.189,34.453
0,,,0,,,0,,,0,,
