ZHAO Nannan POSITION,ZHAO Nannan LAP TIME,ZHAO Nannan ELAPSED TIME,Julia RIEDEL POSITION,Julia RIEDEL LAP TIME,Julia RIEDEL ELAPSED TIME,GRAJCAR Natalia POSITION,GRAJCAR Natalia LAP TIME,GRAJCAR Natalia ELAPSED TIME,HUISMAN Lisanne POSITION,HUISMAN Lisanne LAP TIME,HUISMAN Lisanne ELAPSED TIME
0,7.457,7.457,0,7.901,7.901,0,8.862,8.862,0,8.047,8.047
0,9.682,17.139,0,10.160,18.061,0,10.916,19.778,0,10.410,18.457
0,9.250,26.389,0,9.819,27.880,0,10.101,29.879,0,10.190,28.646
0,9.443,35.832,0,9.901,37.781,0,10.225,40.104,0,10.496,39.142
0,,,0,,,0,,,0,,
