ZHU Mi Lei POSITION,ZHU Mi Lei LAP TIME,ZHU Mi Lei ELAPSED TIME,JUNG Eun-Ju POSITION,JUNG Eun-Ju LAP TIME,JUNG Eun-Ju ELAPSED TIME,Stephanie BOUVIER POSITION,Stephanie BOUVIER LAP TIME,Stephanie BOUVIER ELAPSED TIME,CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME
0,7.478,7.478,0,7.659,7.659,0,7.488,7.488,0,8.317,8.317
0,9.641,17.119,0,9.556,17.215,0,9.723,17.211,0,9.110,17.427
0,9.275,26.394,0,9.216,26.430,0,9.242,26.453,0,9.343,26.769
0,9.466,35.859,0,9.402,35.832,0,9.622,36.075,0,9.393,36.162
0,9.861,45.720,0,9.634,45.465,0,9.593,45.668,0,9.791,45.953
