LIANG Wenhao POSITION,LIANG Wenhao LAP TIME,LIANG Wenhao ELAPSED TIME,SEO Yi Ra POSITION,SEO Yi Ra LAP TIME,SEO Yi Ra ELAPSED TIME,Travis JAYNER POSITION,Travis JAYNER LAP TIME,Travis JAYNER ELAPSED TIME,GONG Qiuwen POSITION,GONG Qiuwen LAP TIME,GONG Qiuwen ELAPSED TIME
1,6.81,6.81,3,7.01,7.01,4,7.14,7.14,2,6.90,6.90
1,8.99,15.80,3,9.01,16.02,4,9.01,16.15,2,9.00,15.90
1,8.30,24.10,3,8.28,24.30,4,8.31,24.46,2,8.37,24.27
1,8.52,32.62,4,9.50,33.80,3,8.60,33.06,2,8.66,32.93
1,8.84,41.460,4,9.55,43.346,3,8.80,41.861,2,8.89,41.815
