LI Jiajun POSITION,LI Jiajun LAP TIME,LI Jiajun ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,Takafumi NISHITANI POSITION,Takafumi NISHITANI LAP TIME,Takafumi NISHITANI ELAPSED TIME,Gisle TVERLAND POSITION,Gisle TVERLAND LAP TIME,Gisle TVERLAND ELAPSED TIME
2,6.807,6.807,3,7.109,7.109,1,6.703,6.703,4,7.243,7.243
2,9.322,16.128,3,9.120,16.229,1,9.143,15.845,4,9.300,16.543
2,8.899,25.027,3,8.896,25.124,1,9.053,24.898,4,9.021,25.563
2,9.077,34.104,3,9.024,34.148,1,9.034,33.932,4,9.424,34.987
2,9.22,43.324,3,9.19,43.336,1,9.39,43.322,4,10.10,45.082
