START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,10.13,10.13,3,10.36,10.36,2,10.23,10.23,5,10.60,10.60,4,10.41,10.41,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Quarterfinals,2
1,13.38,23.51,3,13.45,23.81,2,13.43,23.66,5,13.47,24.07,4,13.52,23.93,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Quarterfinals,2
1,12.13,35.64,3,12.10,35.91,2,12.10,35.76,5,12.08,36.15,4,12.08,36.01,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Quarterfinals,2
1,12.21,47.85,3,12.19,48.10,2,12.19,47.95,5,12.22,48.37,4,12.19,48.20,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Quarterfinals,2
2,12.15,1:00.00,3,12.01,1:00.11,3,12.16,1:00.11,1,11.58,59.95,5,12.11,1:00.31,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Quarterfinals,2
3,11.16,1:11.16,5,11.18,1:11.29,4,11.09,1:11.20,2,11.12,1:11.07,1,10.60,1:10.91,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Quarterfinals,2
4,10.08,1:21.24,5,10.11,1:21.40,1,9.74,1:20.94,3,10.09,1:21.16,2,10.12,1:21.03,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Quarterfinals,2
5,10.17,1:31.41,4,9.96,1:31.36,1,10.18,1:31.12,3,10.13,1:31.29,2,10.17,1:31.20,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Quarterfinals,2
4,10.43,1:41.84,5,10.52,1:41.88,1,10.47,1:41.59,3,10.50,1:41.79,2,10.46,1:41.66,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Quarterfinals,2
4,10.27,1:52.11,5,10.37,1:52.25,1,10.32,1:51.91,2,10.20,1:51.99,3,10.34,1:52.00,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Quarterfinals,2
3,9.54,2:01.65,5,9.62,2:01.87,2,9.63,2:01.54,1,9.38,2:01.37,4,9.82,2:01.82,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Quarterfinals,2
3,9.30,2:10.95,4,9.24,2:11.11,2,9.26,2:10.80,1,9.32,2:10.69,5,9.90,2:11.72,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Quarterfinals,2
4,9.32,2:20.27,3,9.15,2:20.26,2,9.30,2:20.10,1,9.31,2:20.00,5,10.18,2:21.90,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Quarterfinals,2
4,9.65,2:29.92,3,9.32,2:29.58,2,9.37,2:29.47,1,9.38,2:29.38,5,10.58,2:32.48,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,w,Quarterfinals,2
