BREEUWSMA Daan POSITION,BREEUWSMA Daan LAP TIME,BREEUWSMA Daan ELAPSED TIME,Jens ALMEY POSITION,Jens ALMEY LAP TIME,Jens ALMEY ELAPSED TIME,Bor Luka URLEP POSITION,Bor Luka URLEP LAP TIME,Bor Luka URLEP ELAPSED TIME,Fabrice DUFBERG SUH POSITION,Fabrice DUFBERG SUH LAP TIME,Fabrice DUFBERG SUH ELAPSED TIME
1,6.94,6.94,2,7.09,7.09,4,7.77,7.77,3,7.16,7.16
1,8.99,15.93,2,9.12,16.21,4,9.99,17.76,3,9.25,16.41
1,8.65,24.58,2,8.73,24.94,4,9.63,27.39,3,8.95,25.36
1,8.83,33.41,2,8.86,33.80,4,10.25,37.64,3,9.04,34.40
1,9.08,42.49,2,9.07,42.87,4,10.41,48.05,3,9.50,43.90
