HAMELIN Charles POSITION,HAMELIN Charles LAP TIME,HAMELIN Charles ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,WANG Hong Yang POSITION,WANG Hong Yang LAP TIME,WANG Hong Yang ELAPSED TIME,Serge PLANCHER POSITION,Serge PLANCHER LAP TIME,Serge PLANCHER ELAPSED TIME
1,6.695,6.695,2,6.946,6.946,3,7.161,7.161,4,7.293,7.293
1,9.012,15.707,2,9.081,16.027,3,9.124,16.285,4,9.150,16.443
1,8.463,24.170,2,8.489,24.516,3,8.609,24.894,4,8.648,25.091
1,8.658,32.829,2,8.508,33.024,4,9.176,34.070,3,8.756,33.847
1,8.748,41.577,2,8.752,41.776,4,9.357,43.427,3,9.108,42.954
