Jean-Francois MONETTE POSITION,Jean-Francois MONETTE LAP TIME,Jean-Francois MONETTE ELAPSED TIME,LEE Ho-Suk POSITION,LEE Ho-Suk LAP TIME,LEE Ho-Suk ELAPSED TIME,Rudy KOEK POSITION,Rudy KOEK LAP TIME,Rudy KOEK ELAPSED TIME,Tomas GRESCHNER POSITION,Tomas GRESCHNER LAP TIME,Tomas GRESCHNER ELAPSED TIME
0,12.995,12.995,0,12.995,12.995,0,13.185,13.185,0,13.246,13.246
0,10.500,23.495,0,10.714,23.709,0,10.720,23.905,0,10.539,23.785
0,10.032,33.527,0,9.865,33.574,0,10.042,33.947,0,9.904,33.689
0,10.097,43.624,0,9.983,43.557,0,9.932,43.878,0,10.054,43.743
0,9.735,53.360,0,9.721,53.278,0,9.618,53.496,0,9.747,53.490
0,9.554,1:02.914,0,9.484,1:02.762,0,9.601,1:03.097,0,9.654,1:03.144
0,9.228,1:12.142,0,9.265,1:12.027,0,9.448,1:12.545,0,9.517,1:12.661
0,9.175,1:21.317,0,9.105,1:21.132,0,9.792,1:22.337,0,9.722,1:22.383
0,9.976,1:31.293,0,9.926,1:31.058,0,,,0,11.129,1:33.512
