START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
5,13.41,,1,12.43,12.43,2,12.68,12.68,6,13.56,13.56,4,13.16,13.16,3,12.88,,7,13.82,13.82,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),w,Semifinals,3
5,18.79,,1,18.77,31.20,2,18.82,31.50,6,18.82,32.38,4,18.82,31.98,3,18.88,,7,18.87,32.69,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),w,Semifinals,3
3,18.09,,1,18.80,50.00,2,18.75,50.25,6,18.09,50.47,7,18.58,50.56,4,18.64,,5,17.76,50.45,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),w,Semifinals,3
1,16.15,,2,16.55,1:06.55,5,16.58,1:06.83,4,16.25,1:06.72,6,16.47,1:07.03,3,16.28,,7,16.78,1:07.23,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),w,Semifinals,3
2,15.38,,1,15.22,1:21.77,3,15.12,1:21.95,4,15.35,1:22.07,6,15.22,1:22.25,5,15.42,,7,15.18,1:22.41,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),w,Semifinals,3
3,13.10,,2,13.01,1:34.78,4,13.15,1:35.10,5,13.17,1:35.24,6,13.19,1:35.44,1,12.59,,7,13.15,1:35.56,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),w,Semifinals,3
3,10.37,,1,10.23,1:45.01,4,10.26,1:45.36,5,10.25,1:45.49,6,10.26,1:45.70,2,10.42,,7,10.25,1:45.81,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),w,Semifinals,3
2,9.87,,1,10.06,1:55.07,3,9.84,1:55.20,5,9.87,1:55.36,6,9.86,1:55.56,3,10.09,,7,9.86,1:55.67,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),w,Semifinals,3
5,9.65,,1,9.35,2:04.42,2,9.30,2:04.50,3,9.26,2:04.62,6,9.37,2:04.93,4,9.52,,7,9.36,2:05.03,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),w,Semifinals,3
5,9.69,,2,9.72,2:14.14,1,9.56,2:14.06,3,9.62,2:14.24,6,9.63,2:14.56,4,9.64,,7,9.62,2:14.65,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),w,Semifinals,3
5,9.49,,1,9.52,2:23.66,2,9.62,2:23.68,3,9.59,2:23.83,6,9.44,2:24.00,4,9.55,,7,9.43,2:24.08,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),w,Semifinals,3
5,9.40,,1,9.34,2:33.00,2,9.54,2:33.22,3,9.41,2:33.24,6,9.43,2:33.43,7,9.69,,4,9.30,2:33.38,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),w,Semifinals,3
5,9.37,,1,9.39,2:42.39,4,9.53,2:42.75,2,9.20,2:42.44,6,9.38,2:42.81,7,9.43,,3,9.22,2:42.60,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),w,Semifinals,3
,,,0,,PHOTO,4,9.56,2:52.31,0,,PHOTO,5,10.75,2:53.532,6,24.23,,3,9.45,2:52.05,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(1),w,Semifinals,3
