Maxime CHATAIGNIER POSITION,Maxime CHATAIGNIER LAP TIME,Maxime CHATAIGNIER ELAPSED TIME,BEAN Nicholas POSITION,BEAN Nicholas LAP TIME,BEAN Nicholas ELAPSED TIME,Dariusz KULESZA POSITION,Dariusz KULESZA LAP TIME,Dariusz KULESZA ELAPSED TIME,Gianluigi NOVER POSITION,Gianluigi NOVER LAP TIME,Gianluigi NOVER ELAPSED TIME,Marton TAMUS POSITION,Marton TAMUS LAP TIME,Marton TAMUS ELAPSED TIME
0,13.530,13.530,0,13.207,13.207,0,20.875,20.875,0,13.307,13.307,0,13.726,13.726
0,9.964,23.494,0,10.340,23.546,0,12.503,33.378,0,9.884,23.192,0,9.995,23.721
0,10.382,33.876,0,9.926,33.472,0,,,0,10.180,33.371,0,10.019,33.741
0,9.710,43.585,0,9.775,43.248,0,,43.257,0,9.956,43.328,0,10.110,43.851
0,9.372,52.957,0,9.535,52.783,0,9.318,52.575,0,9.614,52.942,0,9.257,53.108
0,9.355,1:02.312,0,9.350,1:02.133,0,9.377,1:01.952,0,9.833,1:02.775,0,9.755,1:02.863
0,9.561,1:11.873,0,9.569,1:11.702,0,9.330,1:11.282,0,10.298,1:13.073,0,9.904,1:12.767
0,9.297,1:21.170,0,9.473,1:21.175,0,10.042,1:21.324,0,10.380,1:23.453,0,10.121,1:22.888
0,,,0,,,0,,,0,,,0,,
