Arianna FONTANA POSITION,Arianna FONTANA LAP TIME,Arianna FONTANA ELAPSED TIME,MANOILOVA Katrin POSITION,MANOILOVA Katrin LAP TIME,MANOILOVA Katrin ELAPSED TIME,PIERRON Veronique POSITION,PIERRON Veronique LAP TIME,PIERRON Veronique ELAPSED TIME,WALTER Bianca POSITION,WALTER Bianca LAP TIME,WALTER Bianca ELAPSED TIME
1,7.39,7.39,3,7.76,7.76,2,7.53,7.53,4,7.98,7.98
1,9.50,16.89,3,9.32,17.08,2,9.45,16.98,4,9.63,17.61
1,8.86,25.75,3,8.83,25.91,2,8.85,25.83,4,9.05,26.66
1,8.98,34.73,3,9.01,34.92,2,9.00,34.83,4,9.23,35.89
1,9.20,43.923,3,9.11,44.030,2,9.14,43.968,4,9.47,45.359
