Freek van der WART POSITION,Freek van der WART LAP TIME,Freek van der WART ELAPSED TIME,Dmytro POLTAVETS POSITION,Dmytro POLTAVETS LAP TIME,Dmytro POLTAVETS ELAPSED TIME,Benoit ANTERIEUX POSITION,Benoit ANTERIEUX LAP TIME,Benoit ANTERIEUX ELAPSED TIME,Ryan BEDFORD POSITION,Ryan BEDFORD LAP TIME,Ryan BEDFORD ELAPSED TIME
0,7.178,7.178,0,7.329,7.329,0,7.237,7.237,0,7.335,7.335
0,9.420,16.598,0,9.598,16.926,0,8.997,16.234,0,9.240,16.576
0,8.948,25.546,0,9.280,26.206,0,9.064,25.299,0,8.736,25.311
0,9.361,34.907,0,9.252,35.457,0,9.386,34.685,0,9.082,34.393
0,9.614,44.521,0,9.595,45.053,0,,,0,9.348,43.742
