WU Dajing POSITION,WU Dajing LAP TIME,WU Dajing ELAPSED TIME,DION Pascal POSITION,DION Pascal LAP TIME,DION Pascal ELAPSED TIME,LEPAPE Sebastien POSITION,LEPAPE Sebastien LAP TIME,LEPAPE Sebastien ELAPSED TIME,KWAK Yoon-Gy POSITION,KWAK Yoon-Gy LAP TIME,KWAK Yoon-Gy ELAPSED TIME,GOEMINNE Gert-Jan POSITION,GOEMINNE Gert-Jan LAP TIME,GOEMINNE Gert-Jan ELAPSED TIME
1,6.76,6.76,2,6.85,6.85,3,6.98,6.98,4,7.10,7.10,5,7.25,7.25
1,8.69,15.45,2,8.75,15.60,3,8.77,15.75,4,8.76,15.86,5,8.91,16.16
1,8.34,23.79,2,8.31,23.91,3,8.31,24.06,4,8.28,24.14,5,8.70,24.86
1,8.41,32.20,2,8.50,32.41,3,8.41,32.47,4,8.35,32.49,5,9.05,33.91
1,8.65,40.844,2,8.64,41.045,4,8.76,41.219,3,8.70,41.158,5,9.57,43.470
