Jessica GREGG POSITION,Jessica GREGG LAP TIME,Jessica GREGG ELAPSED TIME,Katherine REUTTER-ADAMEK POSITION,Katherine REUTTER-ADAMEK LAP TIME,Katherine REUTTER-ADAMEK ELAPSED TIME,Erika HUSZAR POSITION,Erika HUSZAR LAP TIME,Erika HUSZAR ELAPSED TIME,Annita van DOORN POSITION,Annita van DOORN LAP TIME,Annita van DOORN ELAPSED TIME
1,7.16,7.16,2,7.43,7.43,3,7.67,7.67,4,7.83,7.83
1,9.30,16.46,2,9.32,16.75,3,9.32,16.99,4,9.49,17.32
1,8.97,25.43,2,8.95,25.70,3,9.03,26.02,4,9.00,26.32
1,9.12,34.55,2,8.99,34.69,3,9.16,35.18,4,9.03,35.35
1,9.38,43.921,2,9.31,43.999,3,9.39,44.564,4,9.29,44.637
