LIU Qiuhong POSITION,LIU Qiuhong LAP TIME,LIU Qiuhong ELAPSED TIME,Anne MALTAIS POSITION,Anne MALTAIS LAP TIME,Anne MALTAIS ELAPSED TIME,KIM Hye-Kyung POSITION,KIM Hye-Kyung LAP TIME,KIM Hye-Kyung ELAPSED TIME,LANSER Erica POSITION,LANSER Erica LAP TIME,LANSER Erica ELAPSED TIME
0,7.562,7.562,0,8.286,8.286,0,7.528,7.528,0,8.284,8.284
0,9.834,17.396,0,9.114,17.400,0,9.832,17.359,0,10.557,18.841
0,9.465,26.861,0,8.828,26.228,0,9.247,26.606,0,9.950,28.790
0,9.361,36.222,0,9.806,36.034,0,9.418,36.024,0,10.513,39.303
0,,,0,,,0,,,0,,
