Robert SEIFERT POSITION,Robert SEIFERT LAP TIME,Robert SEIFERT ELAPSED TIME,Serhiy LIFYRENKO POSITION,Serhiy LIFYRENKO LAP TIME,Serhiy LIFYRENKO ELAPSED TIME,Ryosuke SAKAZUME POSITION,Ryosuke SAKAZUME LAP TIME,Ryosuke SAKAZUME ELAPSED TIME,Lucas NG POSITION,Lucas NG LAP TIME,Lucas NG ELAPSED TIME,LEE Han-Bin POSITION,LEE Han-Bin LAP TIME,LEE Han-Bin ELAPSED TIME
1,6.91,6.91,2,7.01,7.01,3,7.19,7.19,5,7.64,7.64,4,7.40,7.40
1,9.04,15.95,3,9.09,16.10,2,8.89,16.08,5,9.66,17.30,4,8.84,16.24
1,8.64,24.59,4,8.96,25.06,2,8.67,24.75,5,9.54,26.84,3,8.60,24.84
1,8.68,33.27,4,8.91,33.97,2,8.60,33.35,5,9.57,36.41,3,8.53,33.37
1,8.99,42.257,3,9.11,43.072,0,,PEN,4,10.06,46.467,2,9.02,42.384
