Shaoang LIU POSITION,Shaoang LIU LAP TIME,Shaoang LIU ELAPSED TIME,SELLIER Diane POSITION,SELLIER Diane LAP TIME,SELLIER Diane ELAPSED TIME,ANTONIOLI Mattia POSITION,ANTONIOLI Mattia LAP TIME,ANTONIOLI Mattia ELAPSED TIME,Dennis VISSER POSITION,Dennis VISSER LAP TIME,Dennis VISSER ELAPSED TIME,Augustin GERE POSITION,Augustin GERE LAP TIME,Augustin GERE ELAPSED TIME
1,6.78,6.78,2,6.90,6.90,3,7.03,7.03,4,7.31,7.31,5,7.40,7.40
1,8.82,15.60,2,8.80,15.70,3,8.89,15.92,4,8.95,16.26,5,9.04,16.44
1,8.33,23.93,2,8.31,24.01,3,8.46,24.38,4,8.41,24.67,5,8.56,25.00
1,8.47,32.40,2,8.60,32.61,3,8.51,32.89,4,8.47,33.14,5,8.82,33.82
1,8.66,41.06,2,8.76,41.37,3,8.65,41.54,4,8.58,41.72,5,9.24,43.06
