LIANG Wenhao POSITION,LIANG Wenhao LAP TIME,LIANG Wenhao ELAPSED TIME,BLACKBURN Mackenzie POSITION,BLACKBURN Mackenzie LAP TIME,BLACKBURN Mackenzie ELAPSED TIME,Kyle CARR POSITION,Kyle CARR LAP TIME,Kyle CARR ELAPSED TIME,Francois HAMELIN POSITION,Francois HAMELIN LAP TIME,Francois HAMELIN ELAPSED TIME
1,6.79,6.79,3,7.04,7.04,4,7.12,7.12,2,6.95,6.95
1,8.91,15.70,3,9.07,16.11,4,9.21,16.33,2,8.89,15.84
1,8.53,24.23,3,8.55,24.66,4,8.53,24.86,2,8.50,24.34
1,8.64,32.87,3,8.65,33.31,4,8.68,33.54,2,8.57,32.91
1,8.93,41.795,3,8.84,42.149,4,9.02,42.551,2,8.99,41.897
