Francois-Louis TREMBLAY POSITION,Francois-Louis TREMBLAY LAP TIME,Francois-Louis TREMBLAY ELAPSED TIME,Satoru TERAO POSITION,Satoru TERAO LAP TIME,Satoru TERAO ELAPSED TIME,LIU Xiao Liang POSITION,LIU Xiao Liang LAP TIME,LIU Xiao Liang ELAPSED TIME,Roberto SERRA POSITION,Roberto SERRA LAP TIME,Roberto SERRA ELAPSED TIME
1,6.700,6.700,3,6.970,6.970,2,6.900,6.900,4,7.390,7.390
1,8.830,15.540,4,9.030,16.000,2,8.850,15.760,3,8.510,15.910
1,8.400,23.940,4,8.700,24.710,2,8.320,24.080,3,8.510,24.420
1,8.490,32.440,4,8.640,33.360,2,8.490,32.580,3,8.770,33.190
1,8.480,40.930,4,8.760,42.120,2,8.740,41.320,3,8.540,41.740
