Siarhei YAKUSHKOU POSITION,Siarhei YAKUSHKOU LAP TIME,Siarhei YAKUSHKOU ELAPSED TIME,LI Ye POSITION,LI Ye LAP TIME,LI Ye ELAPSED TIME,Andre PULEC POSITION,Andre PULEC LAP TIME,Andre PULEC ELAPSED TIME,Sebastian PRAUS POSITION,Sebastian PRAUS LAP TIME,Sebastian PRAUS ELAPSED TIME
0,13.312,13.312,0,13.555,13.555,0,13.403,13.403,0,13.847,13.847
0,9.777,23.089,0,9.682,23.237,0,9.762,23.166,0,9.705,23.552
0,10.412,33.501,0,9.884,33.121,0,9.891,33.057,0,10.370,33.922
0,10.476,43.977,0,10.483,43.604,0,10.478,43.535,0,9.947,43.869
0,10.149,54.126,0,10.233,53.837,0,10.284,53.818,0,10.126,53.995
0,9.845,1:03.972,0,9.802,1:03.639,0,9.716,1:03.535,0,9.764,1:03.759
0,9.751,1:13.722,0,9.679,1:13.317,0,9.835,1:13.370,0,9.894,1:13.653
0,10.011,1:23.734,0,9.286,1:22.603,0,9.610,1:22.979,0,9.322,1:22.975
0,10.659,1:34.392,0,9.589,1:32.192,0,9.862,1:32.841,0,9.662,1:32.637
