Shaolin Sandor LIU POSITION,Shaolin Sandor LIU LAP TIME,Shaolin Sandor LIU ELAPSED TIME,DION Pascal POSITION,DION Pascal LAP TIME,DION Pascal ELAPSED TIME,HWANG Dae Heon POSITION,HWANG Dae Heon LAP TIME,HWANG Dae Heon ELAPSED TIME,ANIKEJ Rafal POSITION,ANIKEJ Rafal LAP TIME,ANIKEJ Rafal ELAPSED TIME
1,6.79,6.79,2,6.91,6.91,3,7.08,7.08,4,7.22,7.22
1,8.68,15.47,2,8.68,15.59,3,8.67,15.75,4,8.66,15.88
1,8.12,23.59,2,8.26,23.85,3,8.17,23.92,4,8.17,24.05
1,8.29,31.88,2,8.28,32.13,3,8.24,32.16,4,8.31,32.36
1,8.44,40.305,3,8.66,40.772,2,8.54,40.688,4,8.56,40.909
