REN Ziwei POSITION,REN Ziwei LAP TIME,REN Ziwei ELAPSED TIME,ANTONIOLI Mattia POSITION,ANTONIOLI Mattia LAP TIME,ANTONIOLI Mattia ELAPSED TIME,Davut TAHTACI POSITION,Davut TAHTACI LAP TIME,Davut TAHTACI ELAPSED TIME,EYBOG Daniil POSITION,EYBOG Daniil LAP TIME,EYBOG Daniil ELAPSED TIME
1,6.81,6.81,2,7.02,7.02,4,7.39,7.39,3,7.13,7.13
1,8.82,15.63,3,9.04,16.06,4,9.28,16.67,2,8.90,16.03
1,8.53,24.16,3,8.79,24.85,4,8.92,25.59,2,8.59,24.62
1,8.60,32.76,3,8.95,33.80,4,9.22,34.81,2,8.72,33.34
1,8.93,41.69,3,9.31,43.11,4,9.47,44.28,2,8.92,42.26
