START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
2,13.19,13.19,4,13.47,13.47,3,13.33,13.33,1,13.11,13.11,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
2,10.10,23.29,4,10.01,23.48,3,10.07,23.40,1,10.07,23.18,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
2,10.05,33.34,4,10.10,33.58,3,10.03,33.43,1,10.09,33.27,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
2,10.09,43.43,3,9.96,43.54,4,10.25,43.68,1,10.06,43.33,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
2,9.90,53.33,3,9.89,53.43,4,9.88,53.56,1,9.82,53.15,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
2,9.30,1:02.63,3,9.33,1:02.76,4,9.41,1:02.97,1,9.34,1:02.49,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
2,9.19,1:11.82,3,9.13,1:11.89,4,8.95,1:11.92,1,9.24,1:11.73,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
2,9.25,1:21.07,4,9.44,1:21.33,3,9.24,1:21.16,1,9.24,1:20.97,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
2,9.45,1:30.52,4,9.43,1:30.76,3,9.46,1:30.62,1,9.47,1:30.44,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
2,9.50,1:40.02,4,9.53,1:40.29,3,9.52,1:40.14,1,9.48,1:39.92,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
2,9.36,1:49.38,4,9.35,1:49.64,3,9.36,1:49.50,1,9.34,1:49.26,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
2,9.34,1:58.72,4,9.34,1:58.98,3,9.36,1:58.86,1,9.37,1:58.63,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
3,9.17,2:07.89,4,9.03,2:08.01,2,8.94,2:07.80,1,9.02,2:07.65,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
3,9.03,2:16.92,4,9.03,2:17.04,2,8.98,2:16.78,1,9.02,2:16.67,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
3,9.23,2:26.15,4,9.27,2:26.31,2,9.30,2:26.08,1,9.30,2:25.97,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
3,9.24,2:35.39,4,9.24,2:35.55,2,9.23,2:35.31,1,8.90,2:34.87,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
3,9.13,2:44.52,4,9.17,2:44.72,2,9.05,2:44.36,1,9.39,2:44.26,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
1,8.57,2:53.09,4,8.77,2:53.49,3,8.93,2:53.29,2,8.85,2:53.11,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
2,8.71,3:01.80,4,8.58,3:02.07,3,8.60,3:01.89,1,8.61,3:01.72,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
3,8.80,3:10.60,3,8.53,3:10.60,2,8.61,3:10.50,1,8.71,3:10.43,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
4,8.97,3:19.57,3,8.89,3:19.49,2,8.87,3:19.37,1,8.88,3:19.31,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
4,8.83,3:28.40,3,8.86,3:28.35,2,8.90,3:28.27,1,8.84,3:28.15,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
4,8.96,3:37.36,3,8.97,3:37.32,2,8.90,3:37.17,1,8.91,3:37.06,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
4,8.63,3:45.99,3,8.59,3:45.91,2,8.63,3:45.80,1,8.57,3:45.63,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
4,8.48,3:54.47,3,8.48,3:54.39,2,8.40,3:54.20,1,8.44,3:54.07,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
4,8.46,4:02.93,3,8.39,4:02.78,2,8.49,4:02.69,1,8.47,4:02.54,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
4,8.54,4:11.47,3,8.59,4:11.37,2,8.58,4:11.27,1,8.65,4:11.19,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
4,8.64,4:20.11,3,8.72,4:20.09,2,8.74,4:20.01,1,8.69,4:19.88,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
4,8.87,4:28.98,3,8.75,4:28.84,2,8.71,4:28.72,1,8.78,4:28.66,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
1,8.38,4:37.36,3,8.64,4:37.48,4,17.74,4:46.46,2,8.74,4:37.40,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
2,8.74,4:46.10,3,8.72,4:46.20,4,8.56,4:55.02,1,8.62,4:46.02,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
2,8.57,4:54.67,3,8.59,4:54.79,4,8.62,5:03.64,1,8.58,4:54.60,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
2,8.65,5:03.32,3,8.65,5:03.44,4,9.10,5:12.74,1,8.64,5:03.24,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
2,8.65,5:11.97,3,8.64,5:12.08,4,8.62,5:21.36,1,8.66,5:11.90,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
2,8.62,5:20.59,3,8.59,5:20.67,4,8.43,5:29.79,1,8.61,5:20.51,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
2,8.69,5:29.28,3,8.70,5:29.37,4,8.50,5:38.29,1,8.66,5:29.17,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
2,8.56,5:37.84,3,8.58,5:37.95,4,8.49,5:46.78,1,8.60,5:37.77,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
2,8.80,5:46.64,3,8.86,5:46.81,4,8.39,5:55.17,1,8.54,5:46.31,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
2,8.30,5:54.94,3,8.68,5:55.49,4,8.64,6:03.81,1,8.48,5:54.79,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
2,8.47,6:03.41,3,8.43,6:03.92,4,8.72,6:12.53,1,8.57,6:03.36,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
1,8.66,6:12.07,3,8.37,6:12.29,4,8.45,6:20.98,2,8.85,6:12.21,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
1,8.48,6:20.55,2,8.44,6:20.73,4,8.56,6:29.54,3,8.64,6:20.85,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
1,8.34,6:28.89,2,8.53,6:29.26,4,8.57,6:38.11,3,8.54,6:29.39,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
1,8.29,6:37.18,2,8.30,6:37.56,4,8.71,6:46.82,3,8.31,6:37.70,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
1,8.46,6:45.64,2,8.25,6:45.81,4,10.56,6:57.38,3,8.34,6:46.04,2019-2020,"ISU World Cup 2019/20 - Salt Lake City, UT (USA)",5000mRelay,m,Semifinals,2
