de VRIES Rianne POSITION,de VRIES Rianne LAP TIME,de VRIES Rianne ELAPSED TIME,Petra JASZAPATI POSITION,Petra JASZAPATI LAP TIME,Petra JASZAPATI ELAPSED TIME,ZAKHAROVA Evgeniya POSITION,ZAKHAROVA Evgeniya LAP TIME,ZAKHAROVA Evgeniya ELAPSED TIME,Kimberly GOETZ POSITION,Kimberly GOETZ LAP TIME,Kimberly GOETZ ELAPSED TIME,BURIC Katarina POSITION,BURIC Katarina LAP TIME,BURIC Katarina ELAPSED TIME
1,7.34,7.34,2,7.62,7.62,3,7.71,7.71,4,7.86,7.86,5,8.21,8.21
1,9.77,17.11,2,9.83,17.45,3,9.90,17.61,4,9.87,17.73,5,10.20,18.41
1,9.41,26.52,2,9.35,26.80,3,9.33,26.94,4,9.35,27.08,5,9.81,28.22
1,9.51,36.03,2,9.48,36.28,3,9.44,36.38,4,9.50,36.58,5,10.11,38.33
1,9.67,45.696,2,9.56,45.832,3,9.60,45.975,4,9.65,46.226,5,10.59,48.920
