Anthony DOUGLAS POSITION,Anthony DOUGLAS LAP TIME,Anthony DOUGLAS ELAPSED TIME,Rudy KOEK POSITION,Rudy KOEK LAP TIME,Rudy KOEK ELAPSED TIME,Torsten KROEGER POSITION,Torsten KROEGER LAP TIME,Torsten KROEGER ELAPSED TIME,Alex BOISVERT-LACROIX POSITION,Alex BOISVERT-LACROIX LAP TIME,Alex BOISVERT-LACROIX ELAPSED TIME
2,6.89,6.89,3,7.11,7.11,4,7.21,7.21,1,6.89,6.89
2,9.32,16.21,3,9.14,16.26,4,9.20,16.41,1,9.04,15.94
2,8.72,24.94,3,8.69,24.95,4,8.67,25.09,1,8.69,24.64
2,8.71,33.65,3,8.73,33.69,4,9.28,34.37,1,8.83,33.47
2,9.17,42.816,3,9.20,42.887,4,9.64,44.004,1,9.21,42.679
