LI Ye POSITION,LI Ye LAP TIME,LI Ye ELAPSED TIME,CONFORTOLA Yuri POSITION,CONFORTOLA Yuri LAP TIME,CONFORTOLA Yuri ELAPSED TIME,Ruslan ZAKHAROV POSITION,Ruslan ZAKHAROV LAP TIME,Ruslan ZAKHAROV ELAPSED TIME,Blake SKJELLERUP POSITION,Blake SKJELLERUP LAP TIME,Blake SKJELLERUP ELAPSED TIME
0,6.569,6.569,0,6.918,6.918,0,7.120,7.120,0,8.114,8.114
0,9.395,15.963,0,9.108,16.026,0,9.187,16.307,0,8.745,16.858
0,8.967,24.931,0,8.904,24.929,0,8.962,25.269,0,9.059,25.918
0,9.000,33.930,0,8.995,33.925,0,9.094,34.363,0,9.451,35.369
0,9.367,43.298,0,9.340,43.265,0,9.424,43.786,0,9.774,45.143
