van KERKHOF Yara POSITION,van KERKHOF Yara LAP TIME,van KERKHOF Yara ELAPSED TIME,MAZUR Nicole POSITION,MAZUR Nicole LAP TIME,MAZUR Nicole ELAPSED TIME,BINEY Maame POSITION,BINEY Maame LAP TIME,BINEY Maame ELAPSED TIME,Hitomi SAITO POSITION,Hitomi SAITO LAP TIME,Hitomi SAITO ELAPSED TIME
1,7.07,7.07,2,7.18,7.18,3,7.36,7.36,4,7.66,7.66
1,9.18,16.25,2,9.30,16.48,3,9.22,16.58,4,9.37,17.03
1,8.73,24.98,2,8.75,25.23,3,8.78,25.36,4,9.06,26.09
1,8.90,33.88,2,8.83,34.06,3,8.74,34.10,4,9.19,35.28
1,9.23,43.11,2,9.40,43.468,3,9.40,43.503,4,9.42,44.705
