Rozsa DARAZS POSITION,Rozsa DARAZS LAP TIME,Rozsa DARAZS ELAPSED TIME,Lenka ZAHUMENSKA POSITION,Lenka ZAHUMENSKA LAP TIME,Lenka ZAHUMENSKA ELAPSED TIME,Aida BELLA POSITION,Aida BELLA LAP TIME,Aida BELLA ELAPSED TIME,Inna SIMONOVA POSITION,Inna SIMONOVA LAP TIME,Inna SIMONOVA ELAPSED TIME
1,7.64,7.64,4,8.14,8.14,2,7.81,7.81,3,7.85,7.85
1,9.96,17.60,4,10.36,18.50,2,9.95,17.76,3,9.95,17.80
1,9.63,27.23,4,9.77,28.27,2,9.62,27.38,3,9.65,27.45
1,9.88,37.11,4,10.01,38.28,2,9.85,37.23,3,9.90,37.35
1,10.17,47.274,4,10.33,48.601,2,10.14,47.362,3,10.14,47.489
