LIM Hyo Jun POSITION,LIM Hyo Jun LAP TIME,LIM Hyo Jun ELAPSED TIME,LI Kongchao POSITION,LI Kongchao LAP TIME,LI Kongchao ELAPSED TIME,DION Pascal POSITION,DION Pascal LAP TIME,DION Pascal ELAPSED TIME,GIORDANO Marco POSITION,GIORDANO Marco LAP TIME,GIORDANO Marco ELAPSED TIME,Adam CALLISTER POSITION,Adam CALLISTER LAP TIME,Adam CALLISTER ELAPSED TIME
1,6.53,6.53,2,6.72,6.72,3,6.87,6.87,4,7.09,7.09,5,7.36,7.36
1,8.63,15.16,2,8.75,15.47,3,8.63,15.50,4,8.75,15.84,5,9.01,16.37
1,8.25,23.41,2,8.41,23.88,3,8.51,24.01,4,8.44,24.28,5,8.69,25.06
1,8.35,31.76,2,8.47,32.35,3,8.49,32.50,4,8.56,32.84,5,8.80,33.86
1,8.56,40.32,2,8.67,41.02,3,8.63,41.13,4,8.77,41.61,5,9.10,42.96
