AZHGALIYEV Abzal POSITION,AZHGALIYEV Abzal LAP TIME,AZHGALIYEV Abzal ELAPSED TIME,Samuel BELANGER-MARCEAU POSITION,Samuel BELANGER-MARCEAU LAP TIME,Samuel BELANGER-MARCEAU ELAPSED TIME,DOTTI Tommaso POSITION,DOTTI Tommaso LAP TIME,DOTTI Tommaso ELAPSED TIME,Satoshi SAKASHITA POSITION,Satoshi SAKASHITA LAP TIME,Satoshi SAKASHITA ELAPSED TIME
2,6.97,6.97,1,6.86,6.86,4,7.32,7.32,3,7.18,7.18
2,9.05,16.02,1,9.05,15.91,4,9.10,16.42,3,9.06,16.24
2,8.50,24.52,1,8.54,24.45,4,8.58,25.00,3,8.39,24.63
2,8.59,33.11,1,8.53,32.98,4,8.66,33.66,3,8.49,33.12
2,8.92,42.021,1,8.76,41.732,4,8.84,42.493,3,9.01,42.124
