Jorien ter MORS POSITION,Jorien ter MORS LAP TIME,Jorien ter MORS ELAPSED TIME,WALTER Bianca POSITION,WALTER Bianca LAP TIME,WALTER Bianca ELAPSED TIME,CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME
1,7.22,7.22,3,7.71,7.71,2,7.43,7.43
1,9.36,16.58,2,9.70,17.41,3,13.86,21.29
1,9.00,25.58,2,9.20,26.61,3,10.17,31.46
1,9.18,34.76,2,9.39,36.00,3,9.41,40.87
1,9.50,44.253,2,9.82,45.811,3,9.55,50.411
