Benoit ANTERIEUX POSITION,Benoit ANTERIEUX LAP TIME,Benoit ANTERIEUX ELAPSED TIME,Paul STANLEY POSITION,Paul STANLEY LAP TIME,Paul STANLEY ELAPSED TIME,Roberto SERRA POSITION,Roberto SERRA LAP TIME,Roberto SERRA ELAPSED TIME,Thomas MOGENDORFF POSITION,Thomas MOGENDORFF LAP TIME,Thomas MOGENDORFF ELAPSED TIME
0,12.796,12.796,0,12.739,12.739,0,12.693,12.693,0,12.798,12.798
0,9.688,22.484,0,9.867,22.607,0,9.723,22.416,0,9.538,22.336
0,9.547,32.032,0,9.645,32.252,0,9.680,32.096,0,9.786,32.122
0,9.695,41.726,0,9.499,41.751,0,9.878,41.974,0,9.794,41.916
0,9.966,51.692,0,9.939,51.690,0,9.840,51.814,0,9.840,51.756
0,9.833,1:01.525,0,9.861,1:01.550,0,9.783,1:01.597,0,9.810,1:01.565
0,9.568,1:11.093,0,9.608,1:11.158,0,9.632,1:11.229,0,9.610,1:11.175
0,9.645,1:20.737,0,9.641,1:20.799,0,9.559,1:20.788,0,9.763,1:20.938
0,10.183,1:30.920,0,9.902,1:30.701,0,9.504,1:30.292,0,9.803,1:30.741
