GUO Wei POSITION,GUO Wei LAP TIME,GUO Wei ELAPSED TIME,Pavel SHAIDZITSKI POSITION,Pavel SHAIDZITSKI LAP TIME,Pavel SHAIDZITSKI ELAPSED TIME,LEE Seung-Jae POSITION,LEE Seung-Jae LAP TIME,LEE Seung-Jae ELAPSED TIME,Benoit DEVILLE DUC POSITION,Benoit DEVILLE DUC LAP TIME,Benoit DEVILLE DUC ELAPSED TIME
2,12.736,12.736,1,12.499,12.499,4,13.042,13.042,3,12.951,12.951
2,9.514,22.249,1,9.531,22.030,4,9.630,22.672,3,9.524,22.475
2,9.521,31.770,1,9.641,31.670,4,9.420,32.091,3,9.572,32.046
2,9.603,41.373,1,9.661,41.331,3,9.393,41.483,4,9.520,41.566
2,9.875,51.247,3,9.982,51.313,1,9.565,51.048,4,9.781,51.347
2,9.704,1:00.950,4,10.322,1:01.634,1,9.716,1:00.763,3,9.991,1:01.338
2,9.919,1:10.869,4,10.480,1:12.114,1,9.993,1:10.756,3,9.897,1:11.234
2,10.087,1:20.955,4,10.936,1:23.049,1,10.140,1:20.896,3,10.314,1:21.547
2,10.26,1:31.210,4,11.42,1:34.466,1,10.16,1:31.047,3,10.84,1:32.381
