Kim BOUTIN POSITION,Kim BOUTIN LAP TIME,Kim BOUTIN ELAPSED TIME,QU Chunyu POSITION,QU Chunyu LAP TIME,QU Chunyu ELAPSED TIME,Petra JASZAPATI POSITION,Petra JASZAPATI LAP TIME,Petra JASZAPATI ELAPSED TIME,THOMSON Kathryn POSITION,THOMSON Kathryn LAP TIME,THOMSON Kathryn ELAPSED TIME,HUOT MARCHAND Tifany POSITION,HUOT MARCHAND Tifany LAP TIME,HUOT MARCHAND Tifany ELAPSED TIME
1,7.12,7.12,2,7.34,7.34,3,7.46,7.46,4,7.57,7.57,5,7.80,7.80
1,9.45,16.57,2,9.34,16.68,3,9.33,16.79,4,9.33,16.90,5,9.43,17.23
1,8.79,25.36,2,8.78,25.46,3,8.84,25.63,4,8.84,25.74,5,8.81,26.04
1,8.92,34.28,2,8.92,34.38,3,8.95,34.58,4,8.91,34.65,5,8.87,34.91
0,9.16,43.44,0,9.09,43.47,3,9.05,43.63,4,9.15,43.808,5,9.06,43.973
