START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
6,12.72,12.72,3,11.98,11.98,5,12.11,12.11,7,12.89,12.89,2,11.92,11.92,4,12.10,12.10,1,11.82,11.82,2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Semifinals,1
6,15.42,28.14,4,15.71,27.69,5,15.80,27.91,7,15.49,28.38,3,15.58,27.50,1,15.14,27.24,2,15.54,27.36,2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Semifinals,1
6,14.17,42.31,4,14.32,42.01,5,14.12,42.03,7,14.16,42.54,3,14.38,41.88,1,14.38,41.62,2,14.38,41.74,2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Semifinals,1
5,12.87,55.18,7,24.14,1:06.15,3,12.93,54.96,6,12.80,55.34,4,13.11,54.99,1,13.15,54.77,2,13.15,54.89,2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Semifinals,1
1,10.95,1:06.13,,,,2,11.29,1:06.25,6,11.34,1:06.68,5,11.58,1:06.57,3,11.59,1:06.36,4,11.58,1:06.47,2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Semifinals,1
1,10.50,1:16.63,2,,1:16.69,3,10.56,1:16.81,7,10.48,1:17.16,6,10.46,1:17.03,4,10.53,1:16.89,5,10.47,1:16.94,2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Semifinals,1
2,10.58,1:27.21,3,10.58,1:27.27,1,10.31,1:27.12,6,10.40,1:27.56,7,10.59,1:27.62,4,10.51,1:27.40,5,10.56,1:27.50,2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Semifinals,1
3,10.25,1:37.46,1,9.96,1:37.23,2,10.28,1:37.40,5,10.20,1:37.76,7,10.49,1:38.11,4,10.22,1:37.62,6,10.36,1:37.86,2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Semifinals,1
3,9.91,1:47.37,1,9.92,1:47.15,2,9.88,1:47.28,5,9.82,1:47.58,7,10.01,1:48.12,4,9.88,1:47.50,6,9.82,1:47.68,2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Semifinals,1
3,9.72,1:57.09,1,9.69,1:56.84,2,9.70,1:56.98,5,9.76,1:57.34,7,10.48,1:58.60,4,9.70,1:57.20,6,9.73,1:57.41,2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Semifinals,1
3,9.43,2:06.52,1,9.51,2:06.35,2,9.47,2:06.45,5,9.45,2:06.79,7,11.02,2:09.62,4,9.49,2:06.69,6,9.47,2:06.88,2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Semifinals,1
3,9.47,2:15.99,1,9.39,2:15.74,2,9.43,2:15.88,5,9.36,2:16.15,7,11.90,2:21.52,4,9.45,2:16.14,6,9.41,2:16.29,2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Semifinals,1
3,9.49,2:25.48,1,9.51,2:25.25,2,9.48,2:25.36,4,9.38,2:25.53,7,12.46,2:33.98,6,9.87,2:26.01,5,9.45,2:25.74,2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Semifinals,1
4,9.77,2:35.248,1,9.75,2:34.992,2,9.71,2:35.055,3,9.61,2:35.132,7,12.91,2:46.865,6,10.16,2:36.156,5,9.61,2:35.339,2015-2016,ISU European Short Track Speed Skating Championships® 2016,1500m,w,Semifinals,1
