WU Dajing POSITION,WU Dajing LAP TIME,WU Dajing ELAPSED TIME,Mathias VOSTE POSITION,Mathias VOSTE LAP TIME,Mathias VOSTE ELAPSED TIME,Viktor KNOCH POSITION,Viktor KNOCH LAP TIME,Viktor KNOCH ELAPSED TIME,Satoshi SAKASHITA POSITION,Satoshi SAKASHITA LAP TIME,Satoshi SAKASHITA ELAPSED TIME
1,6.97,6.97,3,7.16,7.16,2,7.05,7.05,4,7.32,7.32
1,8.79,15.76,3,8.90,16.06,2,8.88,15.93,4,8.84,16.16
1,8.41,24.17,4,8.43,24.49,2,8.32,24.25,3,8.26,24.42
1,8.48,32.65,4,8.50,32.99,2,8.50,32.75,3,8.40,32.82
1,8.71,41.356,4,8.77,41.760,2,8.73,41.479,3,8.91,41.728
