START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
2,7.68,7.68,3,7.78,7.78,1,7.55,7.55,4,7.89,7.89,5,8.05,8.05,6,8.18,8.18,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,Semifinals,3
4,11.57,19.25,1,11.16,18.94,2,11.58,19.13,5,11.47,19.36,6,11.45,19.50,3,10.97,19.15,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,Semifinals,3
6,10.79,30.04,4,10.98,29.92,1,10.65,29.78,3,10.49,29.85,5,10.52,30.02,2,10.67,29.82,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,Semifinals,3
5,10.76,40.80,4,10.82,40.74,1,10.76,40.54,6,10.99,40.84,3,10.60,40.62,2,10.73,40.55,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,Semifinals,3
1,9.88,50.68,6,10.55,51.29,4,10.48,51.02,3,10.15,50.99,5,10.53,51.15,2,10.33,50.88,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,Semifinals,3
2,10.26,1:00.94,6,10.14,1:01.43,1,9.81,1:00.83,4,10.21,1:01.20,5,10.15,1:01.30,3,10.20,1:01.08,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,Semifinals,3
2,10.18,1:11.12,6,10.10,1:11.53,1,10.19,1:11.02,4,10.19,1:11.39,5,10.11,1:11.41,3,10.13,1:11.21,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,Semifinals,3
3,9.85,1:20.97,5,9.56,1:21.09,2,9.88,1:20.90,4,9.67,1:21.06,1,9.38,1:20.79,6,11.76,1:22.97,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,Semifinals,3
3,9.24,1:30.21,4,9.32,1:30.41,2,9.24,1:30.14,5,9.43,1:30.49,1,9.22,1:30.01,6,10.48,1:33.45,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,Semifinals,3
1,9.20,1:39.41,5,9.42,1:39.83,3,9.52,1:39.66,4,9.32,1:39.81,2,9.51,1:39.52,6,10.14,1:43.59,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,Semifinals,3
2,9.56,1:48.97,5,9.41,1:49.24,3,9.43,1:49.09,4,9.29,1:49.10,1,9.40,1:48.92,6,9.98,1:53.57,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,Semifinals,3
2,9.57,1:58.54,5,9.64,1:58.88,4,9.61,1:58.70,3,9.45,1:58.55,1,9.56,1:58.48,6,10.25,2:03.82,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,Semifinals,3
3,9.69,2:08.23,5,9.78,2:08.66,4,9.74,2:08.44,2,9.58,2:08.13,1,9.53,2:08.01,6,10.42,2:14.24,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,Semifinals,3
3,9.67,2:17.891,5,9.80,2:18.453,4,9.94,2:18.373,2,9.64,2:17.765,1,9.68,2:17.684,6,10.71,2:24.949,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(1),m,Semifinals,3
