START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
4,8.52,8.52,5,8.93,8.93,3,8.11,8.11,1,7.59,7.59,2,7.94,7.94,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1500m,m,Heats,5
4,10.01,18.53,5,9.72,18.65,3,10.21,18.32,1,10.47,18.06,2,10.26,18.20,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1500m,m,Heats,5
4,9.88,28.41,5,9.87,28.52,3,9.91,28.23,1,9.96,28.02,2,9.93,28.13,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1500m,m,Heats,5
4,9.86,38.27,5,9.84,38.36,3,9.89,38.12,1,9.89,37.91,2,9.87,38.00,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1500m,m,Heats,5
4,9.87,48.14,5,9.89,48.25,3,9.93,48.05,1,9.91,47.82,2,9.93,47.93,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1500m,m,Heats,5
,,,4,9.76,58.01,3,9.85,57.90,1,9.86,57.68,2,9.86,57.79,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1500m,m,Heats,5
5,,1:07.72,4,9.53,1:07.54,3,9.60,1:07.50,1,9.61,1:07.29,2,9.60,1:07.39,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1500m,m,Heats,5
5,9.21,1:16.93,2,9.13,1:16.67,3,9.19,1:16.69,4,9.53,1:16.82,1,9.26,1:16.65,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1500m,m,Heats,5
5,9.21,1:26.14,1,9.06,1:25.73,3,9.24,1:25.93,4,9.28,1:26.10,2,9.19,1:25.84,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1500m,m,Heats,5
3,9.10,1:35.24,1,9.17,1:34.90,,,,4,10.20,1:36.30,2,9.14,1:34.98,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1500m,m,Heats,5
,,,1,9.23,1:44.13,3,,1:44.32,4,9.77,1:46.07,2,9.25,1:44.23,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1500m,m,Heats,5
4,,1:53.75,1,9.31,1:53.44,3,9.32,1:53.64,5,10.03,1:56.10,2,9.33,1:53.56,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1500m,m,Heats,5
4,9.57,2:03.32,1,9.43,2:02.87,3,9.63,2:03.27,5,10.40,2:06.50,2,9.52,2:03.08,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1500m,m,Heats,5
0,,PEN,1,9.81,2:12.673,3,10.00,2:13.268,4,10.72,2:17.215,2,9.91,2:12.982,2013-2014,"ISU World Cup 2013/2014, Seoul (KOR)",1500m,m,Heats,5
