Serhiy LIFYRENKO POSITION,Serhiy LIFYRENKO LAP TIME,Serhiy LIFYRENKO ELAPSED TIME,Kyle CARR POSITION,Kyle CARR LAP TIME,Kyle CARR ELAPSED TIME,Aliaksandr ANTANENKA POSITION,Aliaksandr ANTANENKA LAP TIME,Aliaksandr ANTANENKA ELAPSED TIME,CONFORTOLA Yuri POSITION,CONFORTOLA Yuri LAP TIME,CONFORTOLA Yuri ELAPSED TIME
0,13.440,13.440,0,13.452,13.452,0,12.862,12.862,0,13.516,13.516
0,9.293,22.732,0,9.483,22.935,0,9.794,22.656,0,9.509,23.026
0,10.057,32.789,0,9.922,32.857,0,9.966,32.621,0,9.909,32.934
0,10.249,43.038,0,10.214,43.070,0,10.139,42.761,0,10.152,43.087
0,10.010,53.048,0,10.088,53.158,0,10.078,52.839,0,9.689,52.776
0,9.780,1:02.828,0,9.668,1:02.826,0,9.698,1:02.537,0,9.802,1:02.578
0,10.006,1:12.834,0,9.631,1:12.457,0,9.892,1:12.429,0,9.286,1:11.864
0,9.881,1:22.715,0,9.450,1:21.907,0,9.967,1:22.396,0,9.481,1:21.345
0,,,0,,,0,,,0,,
