Subodh Balavant PATIL POSITION,Subodh Balavant PATIL LAP TIME,Subodh Balavant PATIL ELAPSED TIME,Mathieu TURCOTTE POSITION,Mathieu TURCOTTE LAP TIME,Mathieu TURCOTTE ELAPSED TIME,Jelle de BRUYN POSITION,Jelle de BRUYN LAP TIME,Jelle de BRUYN ELAPSED TIME,Cees JUFFERMANS POSITION,Cees JUFFERMANS LAP TIME,Cees JUFFERMANS ELAPSED TIME
4,7.9543,7.9543,2,6.9599,6.9599,3,7.0646,7.0646,1,6.9188,6.9188
4,11.1103,19.0646,1,9.1181,16.0780,3,9.4912,16.5558,2,9.5360,16.4548
4,10.7478,29.8124,1,8.8300,24.9080,3,9.0432,25.5990,2,8.6907,25.1455
4,11.0454,40.8578,2,9.8356,34.7436,3,9.4083,35.0073,1,8.9447,34.0902
4,11.62,52.476,1,8.48,43.217,3,9.51,44.517,2,9.36,43.448
