Annita van DOORN POSITION,Annita van DOORN LAP TIME,Annita van DOORN ELAPSED TIME,Evgenia RADANOVA POSITION,Evgenia RADANOVA LAP TIME,Evgenia RADANOVA ELAPSED TIME,Katia ZINI POSITION,Katia ZINI LAP TIME,Katia ZINI ELAPSED TIME,Susanne RUDOLPH POSITION,Susanne RUDOLPH LAP TIME,Susanne RUDOLPH ELAPSED TIME
0,13.866,13.866,0,14.207,14.207,0,13.865,13.865,0,13.917,13.917
0,10.477,24.342,0,10.529,24.736,0,10.685,24.550,0,10.532,24.449
0,10.073,34.415,0,9.943,34.679,0,9.866,34.416,0,9.930,34.378
0,10.079,44.494,0,10.030,44.709,0,10.133,44.549,0,10.256,44.634
0,28.547,1:13.041,0,10.188,54.897,0,9.960,54.509,0,10.107,54.742
0,16.532,1:29.573,0,9.862,1:04.758,0,10.213,1:04.722,0,9.829,1:04.570
0,14.834,1:44.407,0,10.299,1:15.058,0,10.359,1:15.082,0,10.512,1:15.083
0,14.571,1:58.978,0,9.661,1:24.718,0,10.216,1:25.298,0,10.382,1:25.465
0,,,0,,,0,,,0,,
