Jeremy BECK POSITION,Jeremy BECK LAP TIME,Jeremy BECK ELAPSED TIME,Benoit ANTERIEUX POSITION,Benoit ANTERIEUX LAP TIME,Benoit ANTERIEUX ELAPSED TIME,Ryan BEDFORD POSITION,Ryan BEDFORD LAP TIME,Ryan BEDFORD ELAPSED TIME,Robert BECKER POSITION,Robert BECKER LAP TIME,Robert BECKER ELAPSED TIME
0,6.964,6.964,0,6.714,6.714,0,7.161,7.161,0,7.106,7.106
0,9.296,16.259,0,9.212,15.926,0,9.183,16.344,0,9.293,16.399
0,8.749,25.008,0,8.630,24.556,0,8.658,25.002,0,8.598,24.997
0,8.956,33.964,0,8.934,33.490,0,8.773,33.775,0,8.966,33.963
0,9.333,43.297,0,9.452,42.942,0,9.316,43.090,0,9.086,43.048
